date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,fips_char,fips
2020-04-06,69,6005,55,276,34,643,1.0807801813,0.1267918403,0,30508,8588,3303170,4577,06073,6073
2020-04-07,72,6005,57,276,36,643,1.0544565583,0.1228438103,0,32386,8699,3301238,4632,06073,6073
2020-04-08,74,6005,59,276,37,643,1.0340907519,0.1229494095,0,34286,8811,3299282,4688,06073,6073
2020-04-09,77,6005,61,276,38,643,1.0200136779,0.1212396081,0,36210,8923,3297301,4745,06073,6073
2020-04-10,79,6005,63,276,40,643,1.012354737,0.1234505539,0,38156,9036,3295297,4803,06073,6073
2020-04-11,81,6005,65,276,41,643,1.0109549913,0.1238546257,0,40127,9149,3293268,4862,06073,6073
2020-04-12,83,6005,67,276,42,643,1.0142544661,0.1344491547,0,42121,9262,3291215,4920,06073,6073
2020-04-13,85,6005,68,276,43,643,1.0220750747,0.1379650422,0,44140,9377,3289137,4979,06073,6073
2020-04-14,87,6005,70,276,44,643,1.0337218643,0.1519234117,0,46182,9492,3287036,5038,06073,6073
2020-04-15,89,6005,71,276,45,643,1.0482518332,0.165049479,0,48249,9608,3284910,5098,06073,6073
2020-04-16,91,6005,73,276,46,643,1.0645219005,0.1661262178,0,50340,9724,3282759,5158,06073,6073
2020-04-17,92,6005,74,276,47,643,1.0818594914,0.1668947891,0,52455,9841,3280583,5218,06073,6073
2020-04-18,94,6005,75,276,48,643,1.0983308642,0.1679134161,0,54595,9959,3278383,5278,06073,6073
2020-04-19,96,6005,77,276,49,643,1.1136264399,0.1750449691,0,56759,10077,3276158,5338,06073,6073
2020-04-20,97,6005,78,276,50,643,1.1272233007,0.1653463907,0,58948,10195,3273909,5399,06073,6073
2020-04-21,99,6005,79,276,51,643,1.1381581282,0.1737367834,0,61162,10314,3271634,5460,06073,6073
2020-04-22,100,6005,80,276,51,643,1.1462178598,0.1771836419,0,63401,10434,3269335,5521,06073,6073
2020-04-23,101,6005,81,276,52,643,1.1512426708,0.1699596012,0,65664,10554,3267011,5581,06073,6073
2020-04-24,103,6005,82,276,53,643,1.1532555866,0.1462845118,0,67952,10674,3264662,5642,06073,6073
2020-04-25,104,6005,84,276,54,643,1.1521353751,0.1466078889,0,70265,10794,3262288,5703,06073,6073
2020-04-26,106,6005,85,276,55,643,1.148290163,0.1477179061,0,72603,10915,3259888,5765,06073,6073
2020-04-27,107,6005,86,276,55,643,1.1416203656,0.143869808,0,74966,11036,3257464,5826,06073,6073
2020-04-28,108,6005,87,276,56,643,1.1324134311,0.1349806157,0,77354,11157,3255015,5887,06073,6073
2020-04-29,110,6005,88,276,57,643,1.1216538303,0.1380866449,0,79767,11278,3252542,5948,06073,6073
2020-04-30,111,6005,89,276,58,643,1.1097641449,0.1299718961,0,82204,11400,3250043,6009,06073,6073
2020-05-01,112,6005,90,276,58,643,1.0971718287,0.1220599792,0,84667,11521,3247519,6070,06073,6073
2020-05-02,114,6005,91,276,59,643,1.0841074492,0.1258313408,0,87154,11643,3244971,6131,06073,6073
2020-05-03,115,6005,92,276,60,643,1.0712143005,0.1180062668,0,89667,11764,3242398,6192,06073,6073
2020-05-04,116,6005,93,276,60,643,1.0582901,0.1101901568,0,92204,11886,3239800,6252,06073,6073
2020-05-05,117,6005,94,276,61,643,1.0458830897,0.1137717521,0,94765,12007,3237178,6313,06073,6073
2020-05-06,119,6005,95,276,62,643,1.0339861191,0.1172061117,0,97352,12129,3234531,6374,06073,6073
2020-05-07,120,6005,96,276,63,643,1.0236921816,0.1201777155,0,99963,12250,3231860,6434,06073,6073
2020-05-08,121,6005,97,276,63,643,1.0142141362,0.1171402888,0,102598,12371,3229164,6494,06073,6073
2020-05-09,123,6005,98,276,64,643,1.005790718,0.1195719203,0,105258,12491,3226444,6554,06073,6073
2020-05-10,124,6005,99,276,65,643,0.9983210455,0.1159547263,0,107942,12612,3223701,6613,06073,6073
2020-05-11,125,6005,100,276,65,643,0.9917529678,0.117850767,0,110651,12732,3220933,6672,06073,6073
2020-05-12,126,6005,101,276,66,643,0.9860100193,0.1195086134,0,113384,12851,3218141,6731,06073,6073
2020-05-13,128,6005,102,276,67,643,0.9813145115,0.1266375924,0,116140,12971,3215326,6790,06073,6073
2020-05-14,129,6005,103,276,68,643,0.9775276548,0.1277307638,0,118919,13089,3212489,6848,06073,6073
2020-05-15,130,6005,104,276,68,643,0.9744464607,0.1228467252,0,121721,13207,3209630,6906,06073,6073
2020-05-16,131,6005,105,276,69,643,0.9725615552,0.1233908506,0,124546,13324,3206748,6963,06073,6073
2020-05-17,133,6005,106,276,70,643,0.9715870588,0.1236721635,0,127394,13440,3203842,7019,06073,6073
2020-05-18,134,6005,107,276,70,643,0.9712565776,0.1179940625,0,130266,13556,3200914,7076,06073,6073
2020-05-19,135,6005,108,276,71,643,0.9716115356,0.1236650976,0,133162,13671,3197963,7132,06073,6073
2020-05-20,136,6005,109,276,72,643,0.9728665569,0.1233028042,0,136080,13786,3194989,7187,06073,6073
2020-05-21,138,6005,110,276,72,643,0.9752346485,0.1283926977,0,139019,13899,3191996,7242,06073,6073
2020-05-22,139,6005,111,276,73,643,0.9784322377,0.1274696332,0,141978,14011,3188983,7296,06073,6073
2020-05-23,140,6005,112,276,74,643,0.9829200179,0.1204006199,0,144959,14123,3185948,7349,06073,6073
2020-05-24,141,6005,113,276,74,643,0.9882134135,0.1188725483,0,147963,14233,3182892,7402,06073,6073
2020-05-25,142,6005,114,276,75,643,0.9939765792,0.1172088656,0,150988,14342,3179814,7454,06073,6073
2020-05-26,144,6005,115,276,76,643,1.0002549355,0.1153964603,0,154035,14451,3176715,7506,06073,6073
2020-05-27,145,6005,116,276,76,643,1.0068524614,0.125038924,0,157105,14558,3173594,7557,06073,6073
2020-05-28,146,6005,117,276,77,643,1.0137093529,0.1288330126,0,160207,14667,3170441,7608,06073,6073
2020-05-29,147,6005,118,276,78,643,1.0209259802,0.1325232545,0,163307,14770,3167293,7657,06073,6073
2020-05-30,148,6005,119,276,78,643,1.0279812205,0.130486582,0,166428,14873,3164123,7705,06073,6073
2020-05-31,149,6005,120,276,79,643,1.0351815445,0.1284080275,0,169571,14974,3160932,7752,06073,6073
2020-06-01,151,6005,121,276,80,643,1.0419948594,0.1322146956,0,172736,15075,3157721,7799,06073,6073
2020-06-02,152,6005,121,276,80,643,1.0485627385,0.1303187122,0,175921,15174,3154490,7845,06073,6073
2020-06-03,153,6005,122,276,81,643,1.0547697103,0.1285269138,6,179127,15272,3151239,7891,06073,6073
2020-06-04,154,6005,123,276,81,643,1.061245148,0.1324311187,16,182352,15369,3147968,7936,06073,6073
2020-06-05,155,6005,124,276,82,643,1.0683944204,0.1303673014,27,185596,15464,3144681,7979,06073,6073
2020-06-06,156,6005,125,276,83,643,1.0762163876,0.1223357914,38,188858,15558,3141376,8022,06073,6073
2020-06-07,157,6005,126,276,83,643,1.0852657514,0.1139499623,49,192138,15650,3138054,8064,06073,6073
2020-06-08,158,6005,127,276,84,643,1.0956304776,0.1051844209,60,195434,15740,3134717,8105,06073,6073
2020-06-09,159,6005,127,276,84,643,1.107323228,0.1018090146,71,198745,15828,3131368,8144,06073,6073
2020-06-10,160,6005,128,276,85,643,1.1204616523,0.1037897809,82,202070,15913,3128006,8180,06073,6073
2020-06-11,161,6005,129,276,85,643,1.1355463683,0.1,93,205411,15995,3124631,8214,06073,6073
2020-06-12,162,6005,130,276,86,643,1.1524067996,0.1003415139,105,208763,16073,3121252,8242,06073,6073
2020-06-13,163,6005,131,276,86,643,1.1704411505,0.1009089479,116,212122,16144,3117872,8263,06073,6073
2020-06-14,164,6005,131,276,87,643,1.1897612584,0.1,127,215488,16209,3114491,8277,06073,6073
2020-06-15,165,6005,132,276,87,643,1.2094699701,0.1011893036,139,218859,16265,3111114,8284,06073,6073
2020-06-16,166,6005,133,276,88,643,1.2290774981,0.1070761032,150,222233,16314,3107739,8284,06073,6073
2020-06-17,166,6005,133,276,88,643,1.2477052673,0.1190192375,162,225604,16353,3104373,8278,06073,6073
2020-06-18,167,6005,134,276,89,643,1.2647527651,0.1198715514,173,228976,16383,3101014,8267,06073,6073
2020-06-19,168,6005,134,276,89,643,1.2795850611,0.1271368418,185,232334,16401,3097671,8251,06073,6073
2020-06-20,168,6005,135,276,90,643,1.2916452649,0.1294288635,197,235687,16410,3094339,8230,06073,6073
2020-06-21,169,6005,135,276,90,643,1.3003741141,0.1211355591,209,239033,16408,3091019,8204,06073,6073
2020-06-22,169,6005,136,276,90,643,1.305238455,0.1197313448,220,242364,16396,3087719,8173,06073,6073
2020-06-23,170,6005,136,276,90,643,1.3059210835,0.1195342869,232,245681,16374,3084439,8137,06073,6073
2020-06-24,170,6005,136,276,91,643,1.3025770304,0.1147261293,244,248984,16341,3081177,8095,06073,6073
2020-06-25,170,6005,136,276,91,643,1.2974782031,0.1,256,252274,16300,3077930,8052,06073,6073
2020-06-26,170,6005,137,276,91,643,1.2896245747,0.1011446731,268,255547,16252,3074698,8011,06073,6073
2020-06-27,170,6005,137,276,91,643,1.2795249475,0.1,280,258805,16197,3071481,7970,06073,6073
2020-06-28,170,6005,137,276,91,643,1.2677250273,0.1,292,262046,16138,3068280,7930,06073,6073
2020-06-29,170,6005,136,276,91,643,1.2544741016,0.1,304,265272,16075,3065093,7891,06073,6073
2020-06-30,170,6005,136,276,91,643,1.2403287664,0.1,315,268481,16009,3061923,7851,06073,6073
2020-07-01,170,6005,136,276,91,643,1.2259053233,0.1,327,271675,15940,3058770,7812,06073,6073
2020-07-02,170,6005,136,276,91,643,1.2113570517,0.1,339,274851,15869,3055634,7771,06073,6073
2020-07-03,169,6005,136,276,91,643,1.1972838371,0.1,351,278011,15797,3052515,7730,06073,6073
2020-07-04,169,6005,135,276,90,643,1.1839733975,0.1,363,281154,15721,3049413,7689,06073,6073
2020-07-05,168,6005,135,276,90,643,1.1714290689,0.1,375,284284,15648,3046321,7651,06073,6073
2020-07-06,168,6005,134,276,90,643,1.1593485587,0.1,387,287398,15574,3043243,7615,06073,6073
2020-07-07,167,6005,134,276,90,643,,,398,290497,15499,3040178,7581,06073,6073
2020-07-08,167,6005,134,276,90,643,,,410,293592,15437,3037062,7603,06073,6073
2020-07-09,166,6005,133,276,89,643,,,422,296711,15405,3033848,7697,06073,6073
2020-07-10,166,6005,133,276,89,643,,,433,299882,15427,3030510,7864,06073,6073
2020-07-11,165,6005,132,276,89,643,,,445,303133,15516,3027036,8088,06073,6073
2020-07-12,165,6005,132,276,89,643,,,457,306486,15683,3023407,8363,06073,6073
2020-07-13,165,6005,132,276,89,643,,,468,309962,15930,3019605,8689,06073,6073
2020-07-14,165,6005,133,276,89,643,,,480,313582,16262,3015605,9069,06073,6073
2020-07-15,166,6005,133,276,90,643,,,491,317369,16684,3011381,9506,06073,6073
2020-07-16,168,6005,134,276,90,643,,,503,321346,17201,3006904,10006,06073,6073
2020-07-17,170,6005,136,276,91,643,,,515,325542,17820,3002139,10575,06073,6073
2020-07-18,172,6005,138,276,92,643,,,527,329982,18549,2997054,11220,06073,6073
2020-07-19,175,6005,140,276,94,643,,,539,334704,19399,2991602,11950,06073,6073
2020-07-20,179,6005,143,276,96,643,,,552,339743,20378,2985736,12778,06073,6073
2020-07-21,184,6005,147,276,98,643,,,564,345140,21500,2979404,13712,06073,6073
2020-07-22,190,6005,152,276,101,643,,,577,350931,22772,2972630,14695,06073,6073
2020-07-23,197,6005,157,276,104,643,,,591,357123,24172,2965467,15666,06073,6073
2020-07-24,205,6005,164,276,108,643,,,605,363714,25673,2957881,16662,06073,6073
2020-07-25,214,6005,171,276,113,643,,,619,370716,27270,2949843,17696,06073,6073
2020-07-26,224,6005,179,276,118,643,,,635,378151,28962,2941331,18774,06073,6073
2020-07-27,235,6005,188,276,123,643,,,650,386036,30748,2932318,19902,06073,6073
2020-07-28,247,6005,197,276,129,643,,,667,394391,32630,2922783,21082,06073,6073
2020-07-29,260,6005,208,276,135,643,,,685,403239,34610,2912700,22317,06073,6073
2020-07-30,275,6005,219,276,142,643,,,703,412601,36691,2902047,23608,06073,6073
2020-07-31,290,6005,231,276,150,643,,,722,422503,38873,2890798,24955,06073,6073
2020-08-01,306,6005,244,276,158,643,,,743,432976,41160,2878921,26359,06073,6073
2020-08-02,324,6005,258,276,167,643,,,765,444025,43553,2866410,27821,06073,6073
2020-08-03,342,6005,273,276,176,643,,,787,455686,46051,2853232,29339,06073,6073
2020-08-04,362,6005,288,276,186,643,,,811,467974,48657,2839370,30913,06073,6073
2020-08-05,388,6005,310,276,196,643,,,843,480908,51375,2824812,32536,06073,6073
2020-08-06,416,6005,334,276,207,643,,,878,494516,54200,2809527,34213,06073,6073
2020-08-07,445,6005,358,276,218,643,,,915,508819,57130,2793498,35940,06073,6073
2020-08-08,475,6005,384,276,230,643,,,954,523835,60165,2776708,37714,06073,6073
2020-08-09,507,6005,411,276,243,643,,,996,539583,63302,2759143,39531,06073,6073
2020-08-10,540,6005,438,276,256,643,,,1040,556081,66535,2740790,41385,06073,6073
2020-08-11,574,6005,467,276,270,643,,,1087,573340,69862,2721642,43274,06073,6073
2020-08-12,609,6005,496,276,284,643,,,1137,591376,73275,2701691,45190,06073,6073
2020-08-13,645,6005,527,276,299,643,,,1189,610196,76768,2680933,47127,06073,6073
2020-08-14,683,6005,558,276,315,643,,,1244,629808,80332,2659371,49077,06073,6073
2020-08-15,722,6005,591,276,331,643,,,1303,650215,83951,2637011,51031,06073,6073
2020-08-16,762,6005,624,276,347,643,,,1364,671416,87622,2613855,52985,06073,6073
2020-08-17,803,6005,658,276,364,643,,,1429,693406,91329,2589921,54929,06073,6073
2020-08-18,844,6005,694,276,381,643,,,1497,716179,95056,2565227,56850,06073,6073
2020-08-19,887,6005,729,276,399,643,,,1568,739728,98798,2539783,58745,06073,6073
2020-08-20,931,6005,766,276,417,643,,,1643,764026,102526,2513638,60593,06073,6073
2020-08-21,975,6005,803,276,436,643,,,1721,789070,106238,2486796,62390,06073,6073
2020-08-22,1021,6005,841,276,454,643,,,1803,814834,109916,2459307,64116,06073,6073
2020-08-23,1066,6005,880,276,473,643,,,1889,841294,113548,2431206,65756,06073,6073
2020-08-24,1112,6005,918,276,492,643,,,1978,868405,117103,2402551,67300,06073,6073
2020-08-25,1158,6005,957,276,512,643,,,2071,896140,120567,2373371,68745,06073,6073
2020-08-26,1205,6005,996,276,531,643,,,2167,924438,123905,2343736,70082,06073,6073
2020-08-27,1251,6005,1035,276,550,643,,,2267,953267,127102,2313681,71309,06073,6073
2020-08-28,1297,6005,1074,276,569,643,,,2371,982567,130131,2283274,72415,06073,6073
2020-08-29,1343,6005,1113,276,588,643,,,2478,1012286,132979,2252585,73386,06073,6073
2020-08-30,1387,6005,1151,276,606,643,,,2589,1042369,135630,2221679,74209,06073,6073
2020-08-31,1432,6005,1188,276,624,643,,,2704,1072755,138067,2190623,74878,06073,6073
2020-09-01,1475,6005,1225,276,642,643,,,2822,1103381,140272,2159488,75387,06073,6073
2020-09-02,1517,6005,1261,276,658,643,,,2943,1134179,142229,2128341,75735,06073,6073
2020-09-03,1557,6005,1295,276,675,643,,,3067,1165094,143924,2097241,75921,06073,6073
2020-09-04,1596,6005,1329,276,690,643,,,3195,1196042,145342,2066271,75943,06073,6073
2020-09-05,1633,6005,1361,276,705,643,,,3325,1226976,146477,2035478,75803,06073,6073
2020-09-06,1668,6005,1391,276,718,643,,,3459,1257817,147318,2004938,75501,06073,6073
2020-09-07,1700,6005,1419,276,731,643,,,3595,1288499,147862,1974716,75041,06073,6073
2020-09-08,1731,6005,1446,276,742,643,,,3733,1318967,148106,1944863,74426,06073,6073
2020-09-09,1759,6005,1471,276,753,643,,,3874,1349152,148051,1915442,73662,06073,6073
2020-09-10,1784,6005,1493,276,762,643,,,4016,1378996,147697,1886503,72756,06073,6073
2020-09-11,1807,6005,1513,276,770,643,,,4160,1408448,147050,1858092,71716,06073,6073
2020-09-12,1826,6005,1531,276,776,643,,,4306,1437449,146114,1830256,70552,06073,6073
2020-09-13,1843,6005,1547,276,781,643,,,4454,1465950,144901,1803034,69272,06073,6073
2020-09-14,1857,6005,1560,276,785,643,,,4602,1493910,143419,1776459,67887,06073,6073
2020-09-15,1867,6005,1570,276,788,643,,,4751,1521284,141683,1750566,66407,06073,6073
2020-09-16,1875,6005,1578,276,789,643,,,4901,1548039,139705,1725375,64843,06073,6073
2020-09-17,1879,6005,1583,276,789,643,,,5051,1574143,137502,1700909,63204,06073,6073
2020-09-18,1881,6005,1586,276,787,643,,,5201,1599564,135091,1677188,61504,06073,6073
2020-09-19,1879,6005,1586,276,784,643,,,5351,1624284,132488,1654220,59752,06073,6073
2020-09-20,1874,6005,1584,276,780,643,,,5500,1648276,129723,1632018,57963,06073,6073
2020-09-21,1867,6005,1579,276,775,643,,,5649,1671537,126798,1610583,56136,06073,6073
2020-09-22,1856,6005,1572,276,768,643,,,5796,1694055,123740,1589914,54287,06073,6073
2020-09-23,1843,6005,1563,276,760,643,,,5943,1715818,120569,1570012,52426,06073,6073
2020-09-24,1828,6005,1552,276,751,643,,,6088,1736825,117292,1550875,50556,06073,6073
2020-09-25,1809,6005,1538,276,741,643,,,6232,1757076,113939,1532488,48693,06073,6073
2020-09-26,1789,6005,1522,276,730,643,,,6374,1776569,110519,1514847,46841,06073,6073
2020-09-27,1766,6005,1505,276,718,643,,,6514,1795310,107045,1497941,45006,06073,6073
2020-09-28,1741,6005,1485,276,706,643,,,6653,1813308,103541,1481748,43200,06073,6073
2020-09-29,1715,6005,1464,276,692,643,,,6788,1830568,100012,1466265,41424,06073,6073
2020-09-30,1686,6005,1442,276,678,643,,,6922,1847111,96484,1451461,39684,06073,6073
2020-10-01,1656,6005,1418,276,663,643,,,7053,1862944,92962,1437330,37982,06073,6073
2020-10-02,1625,6005,1393,276,648,643,,,7181,1878090,89466,1423846,36320,06073,6073
2020-10-03,1592,6005,1366,276,632,643,,,7307,1892566,86009,1410991,34699,06073,6073
2020-10-04,1558,6005,1339,276,616,643,,,7430,1906383,82597,1398756,33118,06073,6073
2020-10-05,1523,6005,1310,276,599,643,,,7550,1919570,79252,1387113,31574,06073,6073
2020-03-03,2,228,2,9,1,23,,,0,1466,418,133886,196,06023,6023
2020-03-04,2,228,2,9,1,23,,,0,1546,412,133811,192,06023,6023
2020-03-05,2,228,2,9,1,23,,,0,1623,407,133736,189,06023,6023
2020-03-06,2,228,2,9,1,23,,,0,1700,401,133663,186,06023,6023
2020-03-07,2,228,2,9,1,23,,,0,1775,395,133590,183,06023,6023
2020-03-08,2,228,2,9,1,23,,,0,1849,389,133519,180,06023,6023
2020-03-09,2,228,2,9,1,23,,,0,1922,383,133449,177,06023,6023
2020-03-10,2,228,2,9,1,23,,,0,1994,377,133380,174,06023,6023
2020-03-11,2,228,2,9,1,23,,,0,2065,371,133312,172,06023,6023
2020-03-12,2,228,2,9,1,23,,,0,2135,365,133245,169,06023,6023
2020-03-13,2,228,2,9,1,23,,,0,2203,360,133179,166,06023,6023
2020-03-14,2,228,2,9,1,23,,,0,2270,354,133114,164,06023,6023
2020-03-15,2,228,2,9,1,23,,,0,2337,349,133051,161,06023,6023
2020-03-16,2,228,2,9,1,23,,,0,2402,343,132988,158,06023,6023
2020-03-17,2,228,2,9,1,23,,,0,2466,338,132926,156,06023,6023
2020-03-18,2,228,2,9,1,23,,,0,2530,333,132865,153,06023,6023
2020-03-19,2,228,2,9,1,23,,,0,2592,327,132806,151,06023,6023
2020-03-20,2,228,2,9,1,23,,,0,2653,322,132747,148,06023,6023
2020-03-21,2,228,2,9,1,23,,,0,2713,317,132689,146,06023,6023
2020-03-22,2,228,2,9,1,23,,,0,2773,312,132632,144,06023,6023
2020-03-23,2,228,2,9,1,23,,,0,2831,307,132576,141,06023,6023
2020-03-24,2,228,2,9,1,23,,,0,2888,302,132521,139,06023,6023
2020-03-25,2,228,2,9,1,23,,,0,2945,297,132467,137,06023,6023
2020-03-26,2,228,2,9,1,23,,,0,3000,292,132413,135,06023,6023
2020-03-27,2,228,2,9,1,23,,,0,3055,288,132361,133,06023,6023
2020-03-28,2,228,2,9,1,23,,,0,3109,283,132309,131,06023,6023
2020-03-29,2,228,2,9,1,23,,,0,3162,279,132257,129,06023,6023
2020-03-30,2,228,2,9,1,23,,,0,3215,275,132205,128,06023,6023
2020-03-31,2,228,2,9,1,23,,,0,3267,271,132154,127,06023,6023
2020-04-01,2,228,2,9,1,23,,,0,3319,268,132103,126,06023,6023
2020-04-02,2,228,2,9,1,23,,,0,3370,265,132053,125,06023,6023
2020-04-03,2,228,2,9,1,23,,,0,3422,262,132002,125,06023,6023
2020-04-04,2,228,2,9,1,23,,,0,3473,260,131952,124,06023,6023
2020-04-05,2,228,2,9,1,23,,,0,3523,258,131901,124,06023,6023
2020-04-06,2,228,2,9,1,23,,,0,3574,256,131851,124,06023,6023
2020-04-07,2,228,2,9,1,23,,,0,3625,254,131801,123,06023,6023
2020-04-08,2,228,2,9,1,23,,,0,3675,253,131750,123,06023,6023
2020-04-09,2,228,2,9,1,23,,,0,3726,252,131699,123,06023,6023
2020-04-10,2,228,2,9,1,23,,,0,3776,251,131649,124,06023,6023
2020-04-11,2,228,2,9,1,23,,,0,3827,250,131598,124,06023,6023
2020-04-12,2,228,2,9,1,23,,,0,3877,249,131548,123,06023,6023
2020-04-13,2,228,2,9,1,23,,,0,3928,249,131498,123,06023,6023
2020-04-14,2,228,2,9,1,23,,,0,3978,248,131448,123,06023,6023
2020-04-15,2,228,2,9,1,23,,,0,4028,248,131398,123,06023,6023
2020-04-16,2,228,2,9,1,23,,,0,4078,247,131348,122,06023,6023
2020-04-17,2,228,2,9,1,23,,,0,4128,247,131298,122,06023,6023
2020-04-18,2,228,2,9,1,23,,,0,4178,246,131249,122,06023,6023
2020-04-19,2,228,2,9,1,23,,,0,4228,245,131199,121,06023,6023
2020-04-20,1,228,1,9,1,23,,,0,4277,245,131150,121,06023,6023
2020-04-21,1,228,1,9,1,23,,,0,4327,244,131101,121,06023,6023
2020-04-22,1,228,1,9,1,23,,,0,4376,244,131052,120,06023,6023
2020-04-23,1,228,1,9,1,23,,,0,4425,243,131003,120,06023,6023
2020-04-24,1,228,1,9,1,23,,,0,4474,242,130954,120,06023,6023
2020-04-25,1,228,1,9,1,23,,,0,4523,242,130906,119,06023,6023
2020-04-26,1,228,1,9,1,23,,,0,4572,241,130857,119,06023,6023
2020-04-27,1,228,1,9,1,23,,,0,4621,240,130809,119,06023,6023
2020-04-28,1,228,1,9,1,23,,,0,4669,240,130761,118,06023,6023
2020-04-29,1,228,1,9,1,23,,,0,4717,239,130713,118,06023,6023
2020-04-30,1,228,1,9,1,23,,,0,4766,238,130665,117,06023,6023
2020-05-01,1,228,1,9,1,23,,,0,4814,238,130618,117,06023,6023
2020-05-02,1,228,1,9,1,23,,,0,4862,237,130570,117,06023,6023
2020-05-03,1,228,1,9,1,23,,,0,4909,236,130523,116,06023,6023
2020-05-04,1,228,1,9,1,23,,,0,4957,236,130476,116,06023,6023
2020-05-05,1,228,1,9,1,23,,,0,5004,235,130429,115,06023,6023
